code,first_name,second_name,web_name,24-25
579075,Asher,Agbinone,Agbinone,646
530318,Kaden,Rodney,Rodney,647
575034,Ethan,Wheatley,Wheatley,648
499717,Jayden,Meghoma,Meghoma,649
437499,Maxence,Lacroix,Lacroix,650
179519,Orel,Mangala,Mangala,651
232112,Manuel,Ugarte,Ugarte,652
485047,Felipe,Rodrigues da Silva,Morato,653
224860,Carlos,Soler,C.Soler,654
463212,Carlos Roberto,Forbs Borges,Forbs,655
537403,Kadan,Young,Young,656
588793,Maldini,Kacurri,Kacurri,657
606745,Ayden,Heaven,Heaven,658
588796,Ismeal,Kabia,Kabia,659
432987,Vítezslav,Jaros,Jaros,660
592662,Tony,Yogane,Yogane,661
499167,Josh,Nichols,Nichols,662
447720,Imari,Samuels,Samuels,663
517179,Alfie,Pond,Pond,664
461025,Nathan,Butler-Oyedeji,Butler-Oyedeji,665
590012,Caleb,Kporha,Kporha,666
547037,Jack,Fletcher,Fletcher,667
565858,Killian,Cahill,Cahill,668
464353,Harvey,Davies,Davies,669
577974,Harry,Amass,Amass,670
516250,Jacob,Wright,Wright,671
554194,Jahmai,Simpson-Pusey,Simpson-Pusey,672
556639,Jayce,Fitzgerald,Fitzgerald,673
220695,Paris,Maghoma,Maghoma,674
447880,Josh,Wilson-Esbrand,Wilson-Esbrand,675
576980,Zach,Marsh,Marsh,676
536109,Ollie,Scarles,Scarles,677
547801,Callum,Bates,Bates,678
577731,Ben,Broggio,Broggio,679
496683,Max,Kinsey,Kinsey,680
539721,Ruairi,McConville,McConville,681
596054,Tom,Edozie,Edozie,682
499726,Callum,Olusesi,Olusesi,683
611920,Malachi,Hardy,Hardy,684
589100,Jacob,Slater,Slater,685
602903,Ezra,Mayers,Mayers,686
606775,Ben,Winterburn,Winterburn,687
591386,Treymaurice,Nyoni,Nyoni,688
611917,Luca,Williams-Barnett,Williams-Barnett,689
591385,Samuel,Amissah,Amissah,690
576637,Godwill,Kukonki,Kukonki,691
611926,Amara,Nallo,Nallo,692
545508,Joseph,O'Brien-Whitmarsh,O'Brien-Whitmarsh,693
531997,Henry,Cartwright,Cartwright,694
547692,Samuel,Rak-Sakyi,Rak-Sakyi,695
550615,Tyrique,George,George,696
577016,Josh,Acheampong,Acheampong,697
487837,Divin,Mubama,Mubama,698
519321,Alfie,Dorrington,Dorrington,699
592736,Maeson,King,King,700
518442,Lewis,Orford,Orford,701
632822,Archie,Harris,Harris,702
494307,Max,Alleyne,Alleyne,703
613120,Spike,Brits,Brits,704
622536,Benjamin,Arthur,Arthur,705
549067,Zach,Abbott,Abbott,706
606774,Remy,Rees-Dottin,Rees-Dottin,707
532535,Thomas,Wilson-Brown,Wilson-Brown,708
500058,Jayden,Danns,Danns,709
559962,Jamaldeen,Jimoh,Jimoh,710
613467,Wes,Okoduwa,Okoduwa,711
541462,Matai,Akinmboni,Akinmboni,712
575901,Julio,Soler,Soler,713
514254,Diego,Gómez,Gómez,714
198826,Ben,Godfrey,Godfrey,715
485055,Antonín,Kinsky,Kinsky,716
623095,Min-Hyeok,Yang,Yang,717
500016,Welington Damascena,Santos,Welington,718
620408,Joachim,Kayi-Sanda,Kayi Sanda,719
516939,Emmanuel,Agbadou,Agbadou,720
20066,Wayne,Hennessey,Hennessey,721
590760,Daniel,Adu-Adjei,Adu-Adjei,722
550596,Dominic,Sadi,Sadi,723
536241,Martin,Sherif,Sherif,724
204646,Donyell,Malen,Malen,725
488439,Woyo,Coulibaly,Coulibaly,726
568791,Callan,McKenna,McKenna,727
530121,Zain,Silcott-Duberry,Silcott-Duberry,728
574799,Damola,Ajayi,Ajayi,729
606921,Romain,Esse,Esse,730
606798,Andrés,García,A. Garcia,731
578153,Abdukodir,Khusanov,Khusanov,732
616222,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,733
494779,Albert,Grønbæk,Grønbæk,734
438234,Omar,Marmoush,Marmoush,755
616059,Jack,Porter,Porter,756
607464,Michael,Kayode,Kayode,757
567121,Joe,Knight,Knight,758
535017,Julian,Eyestone,Eyestone,759
501620,Dante,Cassanova,Cassanova,760
588555,Elyh,Harrison,Harrison,761
174292,Marco,Asensio,M.Asensio,762
439135,Eiran,Cashin,Cashin,763
112520,Alex,Palmer,Palmer,764
465694,Nico,González,N.Gonzalez,765
596777,Patrick,Dorgu,Dorgu,766
135720,Kevin,Danso,Danso,767
511499,Mathys,Tel,Tel,768
531170,Nasser,Djiga,Djiga,769
433312,Marshall,Munetsi,Munetsi,770
609640,Mathis,Amougou,Amougou,771
47431,Willian,Borges da Silva,Willian,772
496279,Isaac,Heath,Heath,773
622758,Aaron,Anselmino,Anselmino,774
504296,Coby,Ebere,Coby Ebere,775
596047,Chido,Obi-Martin,Obi,776
547676,Tyler,Fredricson,Fredricson,777
559684,Jack,Moorhouse,Moorhouse,778
618873,Sékou,Koné,Koné,779
533710,Iwan,Morgan,Morgan,780
567119,Shumaira,Mheuka,Mheuka,781
536238,Ishé,Samuels-Smith,Samuels-Smith,782
439483,Hubert,Graczyk,Graczyk,783
647671,Mateus,Mané,Mané,784
575204,Claudio,Echeverri,Echeverri,785
612534,Benjamin,Fredrick,Benjamin Fredrick,786
591382,Genesis,Antwi,Genesis Antwi,787
461537,Dermot,Mee,Dermot Mee,788
599303,Sean,Neave,Neave,789
538182,Jimi,Gower,Gower,790
547720,Charlie,Tasker,Charlie Tasker,791
649208,Jeremy,Monga,Monga,792
514307,Jack,Henry-Francis,Jack Henry-Francis,793
604988,Freddie,Simmonds,Freddie Simmonds,794
597320,Harry,Howell,Harry Howell,795
619146,Olabade,Aluko,Olabade Aluko,796
630664,Jake,Evans,Jake Evans,797
495024,Jay,Robinson,Jay Robinson,798
547693,Somto,Boniface,Boniface,799
592712,Tom,Taylor,Tom Taylor,800
563324,Brayden,Clarke,Clarke,801
519223,Sammy,Braybrooke,Braybrooke,802
474907,Reece,Welch,Welch,803
494551,Jayden,Moore,Moore,804
